date,product,country,impressions
5/29/2019,Batman,eg,40
5/8/2019,Batman,uy,2590
5/8/2019,Batman,ao,9
5/8/2019,Batman,lk,26
5/19/2019,Batman,dz,648
5/19/2019,Batman,gr,78
5/19/2019,Batman,mh,1
5/19/2019,Batman,bt,3
5/19/2019,Batman,sy,0
6/30/2019,Batman,br,114804
6/30/2019,Batman,dk,1214
6/30/2019,Batman,pt,96
6/30/2019,Batman,sv,12
6/30/2019,Batman,hu,71
6/30/2019,Batman,zz,0
5/28/2019,Batman,in,151894
5/28/2019,Batman,es,36032
5/28/2019,Batman,dz,552
5/28/2019,Batman,al,61
5/28/2019,Batman,nz,56
5/28/2019,Batman,ne,7
5/28/2019,Batman,tt,8
6/29/2019,Batman,ca,22461
6/29/2019,Batman,bz,9
6/29/2019,Batman,sn,11
6/29/2019,Batman,xk,0
6/29/2019,Batman,sy,0
6/20/2019,Batman,et,79
6/20/2019,Batman,ni,13
6/20/2019,Batman,ck,1
5/7/2019,Batman,ve,25251
5/7/2019,Batman,mx,69516
5/7/2019,Batman,my,23199
5/7/2019,Batman,ap,0
5/7/2019,Batman,gu,2
5/7/2019,Batman,bf,2
5/30/2019,Batman,th,25667
5/30/2019,Batman,pa,190
5/30/2019,Batman,jm,47
5/30/2019,Batman,pr,112
5/30/2019,Batman,empty_value,0
5/30/2019,Batman,iq,35
5/30/2019,Batman,mn,12
6/6/2019,Batman,af,7
6/6/2019,Batman,mu,10
6/6/2019,Batman,gu,6
6/6/2019,Batman,bf,2
5/6/2019,Batman,ca,36240
5/6/2019,Batman,at,3929
5/6/2019,Batman,mu,42
5/6/2019,Batman,kg,3
6/19/2019,Batman,cl,15700
6/19/2019,Batman,pt,138
6/19/2019,Batman,re,0
5/1/2019,Batman,bd,14
5/1/2019,Batman,so,4
5/1/2019,Batman,na,2
5/27/2019,Batman,lb,98
5/27/2019,Batman,sk,34
6/18/2019,Batman,ch,1822
6/18/2019,Batman,cn,18
6/18/2019,Batman,qa,41
6/18/2019,Batman,ht,33
6/4/2019,Batman,it,27672
6/4/2019,Batman,ar,35778
6/4/2019,Batman,al,54
6/4/2019,Batman,iq,20
6/4/2019,Batman,cy,9
6/4/2019,Batman,pr,131
6/4/2019,Batman,sn,30
6/4/2019,Batman,lt,56
6/4/2019,Batman,af,10
5/20/2019,Batman,sa,133
5/20/2019,Batman,mv,12
6/15/2019,Batman,in,115202
6/15/2019,Batman,fi,1046
6/15/2019,Batman,bd,229
6/8/2019,Batman,lk,73
6/8/2019,Batman,re,0
6/8/2019,Batman,uz,4
6/25/2019,Batman,mx,42570
6/25/2019,Batman,,0
6/25/2019,Batman,it,21876
6/25/2019,Batman,ph,49931
6/25/2019,Batman,gp,6
6/25/2019,Batman,uz,2
6/25/2019,Batman,dj,1
5/3/2019,Batman,mx,60268
5/3/2019,Batman,pr,176
5/3/2019,Batman,cr,21
6/27/2019,Batman,se,2114
6/27/2019,Batman,td,3
6/27/2019,Batman,bm,1
6/27/2019,Batman,sm,6
5/13/2019,Batman,mt,42
5/13/2019,Batman,ht,17
6/10/2019,Batman,de,24306
6/10/2019,Batman,zw,10
6/10/2019,Batman,bo,112
6/9/2019,Batman,zw,10
6/9/2019,Batman,tg,1
6/10/2019,Batman,ly,0
5/25/2019,Batman,np,25
5/25/2019,Batman,ke,16
5/25/2019,Batman,is,1
6/17/2019,Batman,th,26268
6/17/2019,Batman,eg,70
6/17/2019,Batman,sl,2
6/17/2019,Batman,tz,0
6/17/2019,Batman,gn,8
6/11/2019,Batman,,0
6/11/2019,Batman,lu,38
6/11/2019,Batman,ua,5
6/11/2019,Batman,gu,2
6/24/2019,Batman,sa,185
6/24/2019,Batman,pa,94
5/1/2019,Batman,br,155822
5/2/2019,Batman,yt,6
5/2/2019,Batman,cm,1
5/2/2019,Batman,gi,1
6/16/2019,Batman,sk,31
5/10/2019,Batman,au,26017
5/10/2019,Batman,be,225
5/10/2019,Batman,sv,13
5/10/2019,Batman,ne,1
5/10/2019,Batman,pg,4
5/10/2019,Batman,sx,0
6/26/2019,Batman,dj,4
6/26/2019,Batman,td,6
5/12/2019,Batman,us,196915
5/12/2019,Batman,kh,37
5/12/2019,Batman,row,0
5/12/2019,Batman,dj,1
5/9/2019,Batman,nc,3
5/9/2019,Batman,so,5
5/9/2019,Batman,ru,0
5/21/2019,Batman,vn,30492
5/21/2019,Batman,ch,2568
5/21/2019,Batman,hn,28
5/21/2019,Batman,as,0
5/21/2019,Batman,ru,0
5/21/2019,Batman,re,0
5/18/2019,Batman,us,201586
5/18/2019,Batman,es,28014
5/16/2019,Batman,kw,27
5/16/2019,Batman,zw,36
5/16/2019,Batman,lv,28
5/16/2019,Batman,eg,60
5/16/2019,Batman,me,5
5/16/2019,Batman,sy,0
6/22/2019,Batman,no,1406
6/22/2019,Batman,bg,34
6/22/2019,Batman,py,34
6/22/2019,Batman,mz,1
5/26/2019,Batman,ma,85
5/26/2019,Batman,ae,209
5/26/2019,Batman,za,41
5/26/2019,Batman,eg,58
5/26/2019,Batman,kr,0
6/23/2019,Batman,lb,54
6/23/2019,Batman,uz,6
6/23/2019,Batman,yt,2
6/23/2019,Batman,tg,2
6/23/2019,Batman,kz,0
6/1/2019,Batman,ar,28766
6/1/2019,Batman,uz,4
5/11/2019,Batman,uy,1960
5/11/2019,Batman,es,26130
5/11/2019,Batman,gr,192
5/11/2019,Batman,kh,21
5/11/2019,Batman,gt,26
5/11/2019,Batman,cy,18
5/11/2019,Batman,ke,25
5/11/2019,Batman,zm,10
5/11/2019,Batman,gu,10
5/11/2019,Batman,yt,0
5/11/2019,Batman,ws,1
5/4/2019,Batman,au,22442
5/17/2019,Batman,rw,8
5/17/2019,Batman,am,6
5/17/2019,Batman,row,0
5/17/2019,Batman,cu,0
5/17/2019,Batman,bm,3
6/3/2019,Batman,ni,29
6/3/2019,Batman,empty_value,0
6/3/2019,Batman,rw,8
6/3/2019,Batman,km,1
6/14/2019,Batman,id,100965
6/14/2019,Batman,es,24798
6/14/2019,Batman,nl,5571
6/14/2019,Batman,tn,2629
6/14/2019,Batman,fr,51441
6/13/2019,Batman,kz,10
6/13/2019,Batman,am,6
6/13/2019,Batman,pw,1
6/13/2019,Batman,bz,6
7/1/2019,Batman,ao,4
7/1/2019,Batman,mn,19
5/24/2019,Batman,,0
5/24/2019,Batman,bw,3
6/7/2019,Batman,it,23774
6/7/2019,Batman,de,20102
6/7/2019,Batman,tn,2500
6/7/2019,Batman,tw,13582
6/7/2019,Batman,gy,20
6/7/2019,Batman,nc,1
5/15/2019,Batman,sv,69
5/15/2019,Batman,pf,5
5/15/2019,Batman,mq,18
5/15/2019,Batman,mr,9
5/15/2019,Batman,td,2
6/12/2019,Batman,jo,28
6/12/2019,Batman,pf,1
5/14/2019,Batman,cz,52
5/14/2019,Batman,mc,1
6/2/2019,Batman,gr,68
6/2/2019,Batman,cn,13
6/2/2019,Batman,bj,10
6/2/2019,Batman,ci,0
6/2/2019,Batman,ba,7
6/5/2019,Batman,unknown,482
6/5/2019,Batman,co,48984
6/5/2019,Batman,rs,79
6/5/2019,Batman,a1,0
6/5/2019,Batman,ws,1
6/5/2019,Batman,aw,2
5/22/2019,Batman,ec,351
5/22/2019,Batman,hr,56
5/22/2019,Batman,pt,234
5/22/2019,Batman,az,2
6/28/2019,Batman,unknown,378
6/28/2019,Batman,ba,13
6/21/2019,Batman,mu,54
6/21/2019,Batman,sn,19
6/21/2019,Batman,as,2
5/23/2019,Batman,mx,63997
5/23/2019,Batman,ua,21
5/23/2019,Batman,ne,30
5/5/2019,Batman,eg,39
5/5/2019,Batman,do,122
5/5/2019,Batman,pt,115
5/5/2019,Batman,gp,10
5/5/2019,Batman,ug,30
5/5/2019,Batman,td,2
5/5/2019,Batman,zm,2
5/5/2019,Batman,mr,22
5/29/2019,Batman,de,22264
5/29/2019,Batman,,0
5/29/2019,Batman,mn,9
5/29/2019,Batman,lv,67
5/29/2019,Batman,gf,2
5/8/2019,Batman,pe,29346
5/8/2019,Batman,co,58729
5/8/2019,Batman,jp,1510
5/8/2019,Batman,no,1742
5/8/2019,Batman,ng,97
5/8/2019,Batman,cn,19
5/8/2019,Batman,kr,0
5/19/2019,Batman,fi,1284
6/30/2019,Batman,sa,114
5/28/2019,Batman,tw,20589
5/28/2019,Batman,,0
5/28/2019,Batman,cz,58
5/28/2019,Batman,so,60
6/29/2019,Batman,co,22843
6/29/2019,Batman,dz,496
6/29/2019,Batman,fi,785
6/29/2019,Batman,ae,111
6/29/2019,Batman,eu,0
6/20/2019,Batman,a2,0
5/7/2019,Batman,jp,1662
5/7/2019,Batman,gr,157
5/7/2019,Batman,bi,6
5/7/2019,Batman,nc,7
5/30/2019,Batman,ng,79
5/30/2019,Batman,ro,246
6/6/2019,Batman,uy,394
6/6/2019,Batman,np,46
6/6/2019,Batman,me,0
5/6/2019,Batman,it,29257
5/6/2019,Batman,lk,46
6/19/2019,Batman,eu,0
5/1/2019,Batman,lv,30
5/1/2019,Batman,ma,84
5/1/2019,Batman,iq,27
5/1/2019,Batman,zw,21
5/27/2019,Batman,tr,167
5/27/2019,Batman,by,18
5/27/2019,Batman,to,1
6/18/2019,Batman,fi,1183
6/18/2019,Batman,mu,19
6/18/2019,Batman,ag,1
6/4/2019,Batman,ve,23578
6/4/2019,Batman,ie,3120
6/4/2019,Batman,pl,399
5/20/2019,Batman,az,5
6/15/2019,Batman,au,18978
6/15/2019,Batman,ar,26997
6/15/2019,Batman,ie,2282
6/15/2019,Batman,at,2227
6/15/2019,Batman,ma,102
6/15/2019,Batman,tc,20
6/15/2019,Batman,cg,7
6/15/2019,Batman,mr,1
6/8/2019,Batman,de,19009
6/8/2019,Batman,af,21
6/25/2019,Batman,br,192279
6/25/2019,Batman,ml,2
6/25/2019,Batman,ug,20
6/25/2019,Batman,tl,2
6/25/2019,Batman,mc,1
6/25/2019,Batman,pf,1
5/3/2019,Batman,ph,47286
5/3/2019,Batman,np,59
5/3/2019,Batman,so,7
5/3/2019,Batman,ao,2
5/3/2019,Batman,lr,5
6/27/2019,Batman,ch,1631
6/27/2019,Batman,vu,1
5/13/2019,Batman,id,136626
5/13/2019,Batman,gu,2
5/13/2019,Batman,jo,14
6/9/2019,Batman,mx,36601
6/10/2019,Batman,es,32725
6/10/2019,Batman,hu,126
6/10/2019,Batman,rs,73
6/10/2019,Batman,np,50
6/9/2019,Batman,cz,57
6/9/2019,Batman,sv,12
6/9/2019,Batman,kg,2
6/10/2019,Batman,ye,8
5/25/2019,Batman,eg,54
5/25/2019,Batman,bj,9
5/25/2019,Batman,mr,1
6/17/2019,Batman,ae,134
6/17/2019,Batman,sv,33
6/17/2019,Batman,hk,0
6/11/2019,Batman,nz,26
6/11/2019,Batman,ni,24
6/11/2019,Batman,sy,0
6/24/2019,Batman,ie,2463
6/24/2019,Batman,mu,36
6/24/2019,Batman,np,58
5/2/2019,Batman,ge,3
5/2/2019,Batman,pf,6
5/2/2019,Batman,cu,0
5/2/2019,Batman,az,2
6/16/2019,Batman,hr,34
6/16/2019,Batman,ge,1
5/10/2019,Batman,ca,31165
5/10/2019,Batman,ar,37689
5/10/2019,Batman,gb,47157
5/10/2019,Batman,ie,2841
5/10/2019,Batman,uy,2046
5/10/2019,Batman,al,54
5/10/2019,Batman,ua,6
6/26/2019,Batman,in,134919
6/26/2019,Batman,unknown,462
6/26/2019,Batman,ag,2
6/26/2019,Batman,tc,4
5/12/2019,Batman,np,62
5/9/2019,Batman,unknown,564
5/9/2019,Batman,sg,15628
5/9/2019,Batman,pg,10
5/9/2019,Batman,mo,0
5/21/2019,Batman,kh,1106
5/21/2019,Batman,se,2330
5/18/2019,Batman,fr,63490
5/18/2019,Batman,th,20494
5/16/2019,Batman,sa,115
5/16/2019,Batman,de,27595
5/16/2019,Batman,es,35770
5/16/2019,Batman,cn,44
5/16/2019,Batman,bh,3
5/16/2019,Batman,tt,6
6/22/2019,Batman,mx,32290
6/22/2019,Batman,tn,1982
6/22/2019,Batman,gh,13
6/22/2019,Batman,cg,1
6/22/2019,Batman,am,8
6/22/2019,Batman,gn,4
6/22/2019,Batman,as,0
5/26/2019,Batman,bi,6
6/23/2019,Batman,cy,22
6/23/2019,Batman,kw,24
6/23/2019,Batman,mg,1
6/1/2019,Batman,mx,41065
6/1/2019,Batman,uy,294
6/1/2019,Batman,mc,4
5/11/2019,Batman,it,21529
5/11/2019,Batman,jo,12
5/11/2019,Batman,empty_value,0
5/11/2019,Batman,gp,5
5/11/2019,Batman,mh,2
5/4/2019,Batman,tr,119
5/4/2019,Batman,ms,0
5/17/2019,Batman,au,24262
5/17/2019,Batman,mu,46
5/17/2019,Batman,hu,94
5/17/2019,Batman,bz,16
6/3/2019,Batman,au,18987
6/3/2019,Batman,vn,24440
6/3/2019,Batman,kw,32
6/3/2019,Batman,hu,72
6/3/2019,Batman,cf,1
6/3/2019,Batman,ru,0
6/3/2019,Batman,sm,2
6/3/2019,Batman,tl,10
6/14/2019,Batman,ve,18315
6/14/2019,Batman,ao,5
5/31/2019,Batman,tw,16694
5/31/2019,Batman,nl,5828
5/31/2019,Batman,gr,58
5/31/2019,Batman,af,22
5/31/2019,Batman,mm,12
6/13/2019,Batman,us,214150
6/13/2019,Batman,cl,15325
6/13/2019,Batman,nl,6639
6/13/2019,Batman,ke,36
7/1/2019,Batman,vn,21722
7/1/2019,Batman,es,24508
7/1/2019,Batman,gd,2
7/1/2019,Batman,cu,0
5/24/2019,Batman,do,86
5/24/2019,Batman,bg,74
5/24/2019,Batman,cy,83
5/24/2019,Batman,hu,108
5/24/2019,Batman,sl,23
6/7/2019,Batman,bo,61
6/7/2019,Batman,ir,0
6/7/2019,Batman,vi,0
6/7/2019,Batman,km,8
5/15/2019,Batman,gb,50466
5/15/2019,Batman,fr,70198
5/15/2019,Batman,no,1867
5/15/2019,Batman,cm,2
5/15/2019,Batman,iq,22
5/15/2019,Batman,gq,2
5/15/2019,Batman,is,4
6/12/2019,Batman,kw,22
6/12/2019,Batman,np,92
5/14/2019,Batman,es,36720
5/14/2019,Batman,td,1
6/2/2019,Batman,ke,13
6/2/2019,Batman,do,170
6/2/2019,Batman,kz,3
6/2/2019,Batman,sl,5
6/5/2019,Batman,tn,1738
6/5/2019,Batman,qa,58
5/22/2019,Batman,,0
5/22/2019,Batman,qa,62
5/22/2019,Batman,do,47
5/22/2019,Batman,sn,25
5/22/2019,Batman,row,0
6/28/2019,Batman,vn,20282
6/28/2019,Batman,de,19182
6/28/2019,Batman,ae,112
6/28/2019,Batman,rs,52
6/28/2019,Batman,iq,13
6/28/2019,Batman,lk,56
6/28/2019,Batman,sv,14
6/21/2019,Batman,ec,378
6/21/2019,Batman,eu,0
6/21/2019,Batman,sk,28
6/21/2019,Batman,zw,33
5/23/2019,Batman,lk,48
5/5/2019,Batman,om,24
5/5/2019,Batman,za,57
5/5/2019,Batman,bj,18
5/5/2019,Batman,qa,39
5/5/2019,Batman,hu,103
5/5/2019,Batman,jo,14
5/29/2019,Batman,unknown,639
5/29/2019,Batman,ht,17
5/29/2019,Batman,cl,19577
5/29/2019,Batman,sn,13
5/29/2019,Batman,eu,0
5/8/2019,Batman,ie,3824
5/8/2019,Batman,ci,0
5/19/2019,Batman,pl,473
5/19/2019,Batman,de,27435
5/19/2019,Batman,cl,11580
5/19/2019,Batman,eg,30
6/30/2019,Batman,id,71918
6/30/2019,Batman,be,188
6/30/2019,Batman,hr,30
6/30/2019,Batman,rs,52
6/30/2019,Batman,tr,78
6/30/2019,Batman,cm,15
6/30/2019,Batman,af,14
6/30/2019,Batman,lu,10
6/30/2019,Batman,sl,1
5/28/2019,Batman,sa,114
5/28/2019,Batman,zm,7
6/29/2019,Batman,gy,6
6/29/2019,Batman,ee,16
6/20/2019,Batman,ml,2
5/7/2019,Batman,dj,1
5/7/2019,Batman,sn,24
5/30/2019,Batman,ua,12
5/30/2019,Batman,ee,10
5/30/2019,Batman,li,2
5/30/2019,Batman,bj,12
6/6/2019,Batman,sg,6231
6/6/2019,Batman,ro,286
6/6/2019,Batman,zz,0
6/6/2019,Batman,gp,13
5/6/2019,Batman,ar,42771
5/6/2019,Batman,pa,1334
5/6/2019,Batman,nz,144
5/6/2019,Batman,pk,46
5/6/2019,Batman,yt,1
5/6/2019,Batman,gy,4
6/19/2019,Batman,ar,30090
6/19/2019,Batman,my,18693
6/19/2019,Batman,ma,84
6/19/2019,Batman,gf,2
6/19/2019,Batman,xk,0
5/1/2019,Batman,ru,0
5/1/2019,Batman,is,6
5/27/2019,Batman,cu,0
5/27/2019,Batman,dj,1
6/18/2019,Batman,de,21717
6/18/2019,Batman,pr,93
6/18/2019,Batman,dj,0
6/4/2019,Batman,th,24770
6/4/2019,Batman,no,1611
6/4/2019,Batman,tn,1938
6/4/2019,Batman,rs,73
5/20/2019,Batman,hu,74
6/15/2019,Batman,ca,28138
6/15/2019,Batman,kh,994
6/15/2019,Batman,om,30
6/8/2019,Batman,tn,2581
6/8/2019,Batman,pt,78
6/8/2019,Batman,za,44
6/8/2019,Batman,yt,1
6/8/2019,Batman,ao,15
6/8/2019,Batman,ru,0
6/25/2019,Batman,bn,0
5/3/2019,Batman,no,1798
5/3/2019,Batman,lb,63
6/27/2019,Batman,eu,0
6/27/2019,Batman,zw,11
6/27/2019,Batman,iq,42
6/27/2019,Batman,cm,10
6/27/2019,Batman,tg,2
6/27/2019,Batman,pm,1
5/13/2019,Batman,uy,2475
5/13/2019,Batman,ae,167
5/13/2019,Batman,td,3
6/10/2019,Batman,at,3051
6/10/2019,Batman,cz,56
6/10/2019,Batman,ug,12
6/10/2019,Batman,uz,2
6/10/2019,Batman,ag,1
5/25/2019,Batman,pe,23502
5/25/2019,Batman,ec,295
6/17/2019,Batman,us,212330
6/17/2019,Batman,pa,154
6/11/2019,Batman,do,61
6/11/2019,Batman,kw,19
6/11/2019,Batman,bg,56
6/11/2019,Batman,ad,5
6/11/2019,Batman,uz,17
6/11/2019,Batman,ga,16
6/11/2019,Batman,row,0
6/11/2019,Batman,is,1
6/11/2019,Batman,td,1
6/24/2019,Batman,gf,6
6/24/2019,Batman,zz,0
6/24/2019,Batman,sb,2
5/2/2019,Batman,us,230370
5/2/2019,Batman,at,3498
5/2/2019,Batman,bo,55
5/2/2019,Batman,be,121
5/2/2019,Batman,cr,16
5/2/2019,Batman,ir,0
5/1/2019,Batman,ve,24049
6/16/2019,Batman,ht,15
6/16/2019,Batman,ag,5
5/10/2019,Batman,ma,30
5/10/2019,Batman,me,1
5/10/2019,Batman,la,0
6/26/2019,Batman,mq,11
6/26/2019,Batman,md,0
5/12/2019,Batman,cy,22
5/12/2019,Batman,mv,1
5/9/2019,Batman,ar,41882
5/9/2019,Batman,dz,413
5/9/2019,Batman,my,22889
5/9/2019,Batman,kw,55
5/9/2019,Batman,gg,0
5/9/2019,Batman,mv,2
5/21/2019,Batman,unknown,674
5/21/2019,Batman,my,20988
5/21/2019,Batman,dk,2042
5/21/2019,Batman,ma,56
5/21/2019,Batman,lt,50
5/21/2019,Batman,cv,2
5/18/2019,Batman,ro,234
5/18/2019,Batman,cn,31
5/18/2019,Batman,ge,6
5/18/2019,Batman,li,2
5/18/2019,Batman,mw,6
6/22/2019,Batman,kz,1
6/22/2019,Batman,cm,22
6/22/2019,Batman,gu,2
6/22/2019,Batman,rw,1
5/26/2019,Batman,sg,6025
5/26/2019,Batman,mg,2
5/26/2019,Batman,bw,2
6/23/2019,Batman,my,13261
6/23/2019,Batman,gh,11
6/23/2019,Batman,gn,4
6/23/2019,Batman,bz,2
6/23/2019,Batman,nc,1
6/1/2019,Batman,in,116671
6/1/2019,Batman,nl,4945
6/1/2019,Batman,ng,68
6/1/2019,Batman,cy,11
5/11/2019,Batman,br,133261
5/11/2019,Batman,ai,2
5/11/2019,Batman,il,28
5/11/2019,Batman,hk,0
5/11/2019,Batman,ba,6
5/11/2019,Batman,fo,1
5/4/2019,Batman,gr,176
5/4/2019,Batman,gy,13
5/17/2019,Batman,sa,104
5/17/2019,Batman,et,71
5/17/2019,Batman,kw,29
5/17/2019,Batman,gf,0
5/17/2019,Batman,bb,2
5/17/2019,Batman,na,2
6/3/2019,Batman,nl,7416
6/3/2019,Batman,ne,2
6/3/2019,Batman,lr,2
6/14/2019,Batman,gb,45010
6/14/2019,Batman,be,178
6/14/2019,Batman,na,1
6/14/2019,Batman,mn,2
5/31/2019,Batman,mq,18
5/31/2019,Batman,sl,26
5/31/2019,Batman,dj,1
7/1/2019,Batman,pt,110
7/1/2019,Batman,pr,70
7/1/2019,Batman,ug,10
7/1/2019,Batman,za,69
5/24/2019,Batman,ae,160
5/24/2019,Batman,zw,14
5/24/2019,Batman,mm,10
5/24/2019,Batman,ck,0
6/7/2019,Batman,au,19102
6/7/2019,Batman,so,1
6/9/2019,Batman,xk,0
6/9/2019,Batman,mv,1
5/15/2019,Batman,pr,110
5/15/2019,Batman,mt,52
5/15/2019,Batman,il,36
5/14/2019,Batman,lk,41
5/14/2019,Batman,rs,60
5/14/2019,Batman,gp,14
5/14/2019,Batman,za,90
5/14/2019,Batman,bi,1
5/14/2019,Batman,row,0
6/2/2019,Batman,at,3179
6/2/2019,Batman,zz,0
6/2/2019,Batman,rs,62
6/2/2019,Batman,ae,173
6/5/2019,Batman,ve,23646
6/5/2019,Batman,sk,21
6/5/2019,Batman,ng,47
6/5/2019,Batman,mn,4
6/5/2019,Batman,cv,1
6/5/2019,Batman,ml,2
5/22/2019,Batman,et,117
5/22/2019,Batman,lv,33
5/22/2019,Batman,xk,0
5/22/2019,Batman,sr,4
5/22/2019,Batman,ye,33
5/22/2019,Batman,sy,0
5/22/2019,Batman,ky,1
6/28/2019,Batman,jp,423
6/28/2019,Batman,py,54
6/28/2019,Batman,pg,2
6/28/2019,Batman,bw,2
6/21/2019,Batman,et,137
6/21/2019,Batman,pa,126
6/21/2019,Batman,gp,8
6/21/2019,Batman,bt,2
5/23/2019,Batman,jp,510
5/5/2019,Batman,ht,13
5/5/2019,Batman,lv,17
5/5/2019,Batman,zw,25
5/29/2019,Batman,ae,134
5/29/2019,Batman,ir,0
5/29/2019,Batman,xk,0
5/8/2019,Batman,br,188463
5/8/2019,Batman,es,36546
5/8/2019,Batman,de,27838
5/8/2019,Batman,pl,406
5/8/2019,Batman,bj,10
5/8/2019,Batman,ug,12
5/19/2019,Batman,cy,40
5/19/2019,Batman,iq,60
5/19/2019,Batman,ua,46
5/19/2019,Batman,ni,4
5/19/2019,Batman,hr,22
5/19/2019,Batman,mn,4
5/19/2019,Batman,zz,0
5/28/2019,Batman,ar,36060
5/28/2019,Batman,be,226
5/28/2019,Batman,kz,1
5/28/2019,Batman,tz,0
5/28/2019,Batman,ad,1
6/29/2019,Batman,de,16930
6/29/2019,Batman,ws,5
6/29/2019,Batman,ge,9
6/29/2019,Batman,ni,11
6/20/2019,Batman,cl,15227
6/20/2019,Batman,es,25742
6/20/2019,Batman,gt,28
6/20/2019,Batman,ug,16
6/20/2019,Batman,nz,21
6/20/2019,Batman,tl,14
6/20/2019,Batman,mf,0
5/7/2019,Batman,mz,10
5/7/2019,Batman,mq,4
5/7/2019,Batman,gy,3
5/7/2019,Batman,tl,9
5/30/2019,Batman,gw,3
5/30/2019,Batman,ni,13
6/6/2019,Batman,at,3224
6/6/2019,Batman,be,357
6/6/2019,Batman,cy,23
6/6/2019,Batman,mc,6
6/6/2019,Batman,cu,0
5/6/2019,Batman,ae,177
5/6/2019,Batman,kh,32
5/6/2019,Batman,qa,45
6/19/2019,Batman,at,2619
6/19/2019,Batman,lt,62
6/19/2019,Batman,za,66
6/19/2019,Batman,gg,0
5/1/2019,Batman,rw,22
5/1/2019,Batman,ug,18
5/1/2019,Batman,kz,21
5/1/2019,Batman,mr,2
5/27/2019,Batman,br,224539
5/27/2019,Batman,mt,42
5/27/2019,Batman,at,3821
5/27/2019,Batman,pl,395
5/27/2019,Batman,sr,1
5/27/2019,Batman,bw,1
5/27/2019,Batman,yt,1
6/18/2019,Batman,pt,231
6/18/2019,Batman,ec,434
6/18/2019,Batman,kz,8
6/4/2019,Batman,sa,93
6/4/2019,Batman,ug,9
6/4/2019,Batman,li,1
6/4/2019,Batman,by,10
6/4/2019,Batman,lc,0
5/20/2019,Batman,in,145586
5/20/2019,Batman,sg,6846
5/20/2019,Batman,kh,1254
5/20/2019,Batman,lt,69
5/20/2019,Batman,gp,6
6/15/2019,Batman,gb,48750
6/15/2019,Batman,pe,19572
6/15/2019,Batman,pk,114
6/15/2019,Batman,ng,62
6/15/2019,Batman,gu,0
6/15/2019,Batman,mm,5
6/8/2019,Batman,it,18395
6/8/2019,Batman,pr,57
6/8/2019,Batman,pa,226
6/8/2019,Batman,jm,46
6/8/2019,Batman,ir,0
6/8/2019,Batman,kg,5
6/8/2019,Batman,md,0
6/25/2019,Batman,us,200906
6/25/2019,Batman,aq,1
6/25/2019,Batman,ht,23
6/25/2019,Batman,cm,13
6/25/2019,Batman,cu,0
6/25/2019,Batman,ru,0
6/25/2019,Batman,yt,0
5/3/2019,Batman,tr,83
5/3/2019,Batman,ir,0
5/3/2019,Batman,bi,0
5/3/2019,Batman,ms,0
6/27/2019,Batman,mu,17
6/27/2019,Batman,gt,30
6/27/2019,Batman,bd,23
6/27/2019,Batman,gf,6
5/13/2019,Batman,me,2
6/10/2019,Batman,ro,198
6/10/2019,Batman,al,35
6/9/2019,Batman,ua,16
6/9/2019,Batman,gr,50
6/9/2019,Batman,si,19
6/9/2019,Batman,dj,4
6/9/2019,Batman,cg,1
5/25/2019,Batman,ve,20345
5/25/2019,Batman,pk,46
5/25/2019,Batman,zz,0
5/25/2019,Batman,ad,1
6/17/2019,Batman,rw,8
6/17/2019,Batman,ir,0
6/17/2019,Batman,gh,36
6/17/2019,Batman,ap,0
6/17/2019,Batman,a2,0
6/17/2019,Batman,so,1
6/11/2019,Batman,br,189990
6/11/2019,Batman,it,25834
6/11/2019,Batman,gy,10
6/24/2019,Batman,tn,2406
6/24/2019,Batman,tg,10
6/24/2019,Batman,az,2
5/2/2019,Batman,xk,0
5/1/2019,Batman,fr,70866
5/2/2019,Batman,er,1
5/2/2019,Batman,hk,0
5/1/2019,Batman,de,28166
6/16/2019,Batman,br,129766
6/16/2019,Batman,vn,16217
6/16/2019,Batman,nl,5872
6/16/2019,Batman,tl,5
5/10/2019,Batman,th,21132
5/10/2019,Batman,nc,1
5/10/2019,Batman,sc,10
6/26/2019,Batman,sg,5978
6/26/2019,Batman,sv,18
6/26/2019,Batman,at,2422
5/9/2019,Batman,ca,33709
5/9/2019,Batman,lk,54
5/9/2019,Batman,tg,3
5/9/2019,Batman,ug,15
5/9/2019,Batman,ci,0
5/9/2019,Batman,md,0
5/21/2019,Batman,tn,2690
5/21/2019,Batman,tc,6
5/18/2019,Batman,kg,3
5/18/2019,Batman,ng,58
5/18/2019,Batman,si,15
5/16/2019,Batman,pg,6
6/22/2019,Batman,id,82184
6/22/2019,Batman,dz,514
6/22/2019,Batman,row,0
5/26/2019,Batman,hu,78
5/26/2019,Batman,cv,6
5/26/2019,Batman,zm,4
5/26/2019,Batman,ml,3
6/23/2019,Batman,mm,28
6/23/2019,Batman,gd,1
6/1/2019,Batman,pt,183
6/1/2019,Batman,fi,1074
6/1/2019,Batman,pr,70
6/1/2019,Batman,lr,0
5/11/2019,Batman,th,17267
5/11/2019,Batman,qa,42
5/4/2019,Batman,cr,14
5/4/2019,Batman,ygb,0
5/4/2019,Batman,ug,10
5/4/2019,Batman,yt,37
5/4/2019,Batman,ml,4
5/17/2019,Batman,jo,14
5/17/2019,Batman,gn,13
5/17/2019,Batman,ye,15
5/17/2019,Batman,td,3
6/3/2019,Batman,us,210661
6/3/2019,Batman,at,3002
